指令,模型名称,提示词方法,解析成功率,解析正确率,响应时间(s),解析结果,错误信息,错误类型,复杂度分级,意图标签,意图识别准确率,参数抽取准确率,合法JSON率,参数匹配F1,失败兜底成功率,area_正确率,drone_num_正确率,path_正确率,has_obstacle_正确率,obstacle_position_正确率,height_正确率
"紧急喷药D04地块 10台无人机 高度20 米左右  障碍位置大概在(180,120)附近",glm-4-7-251222,结构化提示词+合法性校验,False,False,1.5738,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
"紧急喷药D04地块 10台无人机 高度20 米左右  障碍位置大概在(180,120)附近",glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3512,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
"紧急喷药D04地块 10台无人机 高度20 米左右  障碍位置大概在(180,120)附近",glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3574,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
"紧急喷药D04地块 10台无人机 高度20 米左右  障碍位置大概在(180,120)附近",glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3872,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
"紧急喷药D04地块 10台无人机 高度20 米左右  障碍位置大概在(180,120)附近",glm-4-7-251222,结构化提示词+合法性校验,False,False,1.41,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
高清拍摄M01地块病虫害 5台无人机 高度12 米左右  多个障碍 坐标暂不指定,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.9188,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
高清拍摄M01地块病虫害 5台无人机 高度12 米左右  多个障碍 坐标暂不指定,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.426,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
高清拍摄M01地块病虫害 5台无人机 高度12 米左右  多个障碍 坐标暂不指定,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.4946,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
高清拍摄M01地块病虫害 5台无人机 高度12 米左右  多个障碍 坐标暂不指定,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3939,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
高清拍摄M01地块病虫害 5台无人机 高度12 米左右  多个障碍 坐标暂不指定,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.4197,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
I05地块常规巡检，无障碍物，grid路径，高度11米,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.9564,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
I05地块常规巡检，无障碍物，grid路径，高度11米,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3337,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
I05地块常规巡检，无障碍物，grid路径，高度11米,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3858,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
I05地块常规巡检，无障碍物，grid路径，高度11米,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.5105,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
I05地块常规巡检，无障碍物，grid路径，高度11米,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3553,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
L09地块施肥作业，7 台无人机，之字形(zigzag)路径，高度18米，有树木障碍,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.4267,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
L09地块施肥作业，7 台无人机，之字形(zigzag)路径，高度18米，有树木障碍,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3761,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
L09地块施肥作业，7 台无人机，之字形(zigzag)路径，高度18米，有树木障碍,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3869,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
L09地块施肥作业，7 台无人机，之字形(zigzag)路径，高度18米，有树木障碍,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3868,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
L09地块施肥作业，7 台无人机，之字形(zigzag)路径，高度18米，有树木障碍,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.4682,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
J09地块先巡检后喷药，9台无人机，圆形(round)路径，高度30米，存在电线杆障碍！！！（紧急）,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.6001,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
J09地块先巡检后喷药，9台无人机，圆形(round)路径，高度30米，存在电线杆障碍！！！（紧急）,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.5821,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
J09地块先巡检后喷药，9台无人机，圆形(round)路径，高度30米，存在电线杆障碍！！！（紧急）,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.4385,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
J09地块先巡检后喷药，9台无人机，圆形(round)路径，高度30米，存在电线杆障碍！！！（紧急）,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3562,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
J09地块先巡检后喷药，9台无人机，圆形(round)路径，高度30米，存在电线杆障碍！！！（紧急）,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.3194,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
I06地块喷药作业，8台无人机，飞行高度14米，有障碍物，round路径！！！（紧急）,glm-4-7-251222,结构化提示词+合法性校验,False,False,1.4537,,"Error code: 429 - {'error': {'code': 'SetLimitExceeded', 'message': 'Your account [2111725843] has reached the set inference limit for the [glm-4-7] model, and the model service has been paused. To co",API调用失败,,,False,0.0,False,0.0,False,False,False,False,False,False,False
